tiempo_s,tau,progreso,posicion_m,velocidad_m_s,aceleracion_m_s2
2.4430347841363207,0.95,0.9927500000000002,0.3276075000000001,0.03657234050868684,-0.2694608089213484
2.4558928619475644,0.955,0.9941072500000003,0.3280553925000001,0.03308834386022774,-0.2724548179093634
2.468750939758808,0.96,0.9953280000000004,0.3284582400000002,0.02956585001123316,-0.2754488268973784
2.481609017570052,0.965,0.9964107500000001,0.3288155475000001,0.026004858961703212,-0.27844283588539337
2.494467095381296,0.97,0.9973539999999999,0.32912682,0.022405370711637777,-0.28143684487340836
2.5073251731925397,0.975,0.9981562499999999,0.32939156249999996,0.018767385261036742,-0.2844308538614233
2.5201832510037834,0.98,0.9988159999999999,0.32960928,0.015090902609900342,-0.2874248628494383
2.533041328815027,0.985,0.9993317500000001,0.32977947750000003,0.011375922758228454,-0.2904188718374533
2.5458994066262712,0.99,0.9997019999999996,0.3299016599999999,0.007622445706021081,-0.29341288082546824
2.558757484437515,0.995,0.99992525,0.3299753325,0.003830471453278226,-0.29640688981348323
2.5716155622487586,1.0,1.0,0.33,0.0,-0.2994008988014982
